# Model Metadata
# n_ctx: 131072
# n_predict: 20
# model_size_bytes: 799862912
# n_params: 1235814432
phase,token_index,tensor_name,op_type,time_ns,size_bytes,n_elements,papi_tot_cyc,papi_tot_ins,papi_l3_tcm,papi_l1_dcm
decode,2,ffn_up-3,MUL_MAT,287395,32768,8192,1169054,1697213,26329,37869
decode,2,ffn_swiglu-3,GLU,9625,32768,8192,21738,21946,87,1862
decode,2,ffn_out-3,MUL_MAT,268269,8192,2048,1115317,1773970,26163,39508
decode,2,l_out-3,ADD,6844,8192,2048,10849,9110,21,519
decode,2,norm-4,RMS_NORM,7677,8192,2048,16620,22125,3,256
decode,2,attn_norm-4,MUL,6447,8192,2048,10771,9062,159,357
decode,2,Qcur-4,MUL_MAT,67663,8192,2048,274197,451306,6868,9795
decode,2,Qcur-4 (reshaped),RESHAPE,3911,8192,2048,2257,2621,4,109
decode,2,Qcur-4,ROPE,6397,8192,2048,11631,11135,4,280
decode,2,Vcur-4,MUL_MAT,28795,2048,512,107179,140740,2924,3805
decode,2,Vcur-4,RESHAPE,3864,2048,512,1904,2388,0,95
decode,2,Kcur-4,MUL_MAT,24290,2048,512,87778,141999,1730,2828
decode,2,Kcur-4 (reshaped),RESHAPE,3798,2048,512,1973,2601,2,103
decode,2,Kcur-4,ROPE,6153,2048,512,10324,10159,1,204
decode,2,Kcur-4 (view),VIEW,3743,2048,512,1617,2583,0,33
decode,2,cache_k_l4 (view),SET_ROWS,4040,134217728,67108864,2996,3173,24,77
decode,2,Vcur-4 (view),VIEW,4155,2048,512,1584,2542,0,24
decode,2,cache_v_l4 (view),SET_ROWS,3962,134217728,67108864,2834,3194,36,81
decode,2,Qcur-4 (view),VIEW,3673,8192,2048,1506,2685,8,17
decode,2,Qcur-4 (view) (permuted),PERMUTE,3897,8192,2048,2523,2880,16,32
decode,2,cache_k_l4 (view),VIEW,3725,262144,131072,1668,2760,0,14
decode,2,cache_k_l4 (view) (permuted),PERMUTE,3746,262144,131072,1503,2736,0,17
decode,2,cache_v_l4 (view),VIEW,3663,262144,131072,1567,2723,0,15
decode,2,cache_v_l4 (view) (permuted),PERMUTE,3700,262144,131072,1496,2701,0,18
decode,2,__fattn__-4,FLASH_ATTN_EXT,17882,8192,2048,60707,92293,131,1171
decode,2,kqv_out-4,RESHAPE,3968,8192,2048,1900,2631,0,93
decode,2,attn_out-4,MUL_MAT,67553,8192,2048,274010,451459,6649,9858
decode,2,ffn_inp-4,ADD,7341,8192,2048,15542,9199,11,589
decode,2,norm-4,RMS_NORM,7723,8192,2048,16956,22093,0,348
decode,2,ffn_norm-4,MUL,6682,8192,2048,12340,9062,147,357
decode,2,ffn_gate-4,MUL_MAT,269467,32768,8192,1035927,1691043,26420,37739
decode,2,ffn_up-4,MUL_MAT,267295,32768,8192,1048020,1691124,26815,37770
decode,2,ffn_swiglu-4,GLU,9800,32768,8192,21559,21923,86,1865
decode,2,ffn_out-4,MUL_MAT,340787,8192,2048,1421568,1927796,45891,56726
decode,2,l_out-4,ADD,7530,8192,2048,13441,9135,19,529
decode,2,norm-5,RMS_NORM,8116,8192,2048,17427,22123,15,369
decode,2,attn_norm-5,MUL,6783,8192,2048,11531,9080,133,363
decode,2,Qcur-5,MUL_MAT,68219,8192,2048,274201,451027,6611,9838
decode,2,Qcur-5 (reshaped),RESHAPE,4159,8192,2048,3430,2557,16,107
decode,2,Qcur-5,ROPE,6569,8192,2048,12598,11188,12,267
decode,2,Vcur-5,MUL_MAT,23847,2048,512,86076,141930,1812,2840
decode,2,Vcur-5,RESHAPE,3833,2048,512,2031,2581,0,104
decode,2,Kcur-5,MUL_MAT,23342,2048,512,83781,142021,1617,2828
decode,2,Kcur-5 (reshaped),RESHAPE,3827,2048,512,1976,2568,0,96
decode,2,Kcur-5,ROPE,6089,2048,512,10619,10208,0,217
decode,2,Kcur-5 (view),VIEW,3751,2048,512,1710,2577,0,37
decode,2,cache_k_l5 (view),SET_ROWS,4588,134217728,67108864,4448,3173,13,73
decode,2,Vcur-5 (view),VIEW,3702,2048,512,1635,2726,0,26
decode,2,cache_v_l5 (view),SET_ROWS,4386,134217728,67108864,4526,3194,27,78
decode,2,Qcur-5 (view),VIEW,3769,8192,2048,1878,2692,4,23
decode,2,Qcur-5 (view) (permuted),PERMUTE,4261,8192,2048,3938,2860,17,24
decode,2,cache_k_l5 (view),VIEW,3696,262144,131072,1576,2746,0,15
decode,2,cache_k_l5 (view) (permuted),PERMUTE,3691,262144,131072,1549,2735,1,12
decode,2,cache_v_l5 (view),VIEW,4110,262144,131072,1528,2537,0,16
decode,2,cache_v_l5 (view) (permuted),PERMUTE,3687,262144,131072,1535,2691,9,17
decode,2,__fattn__-5,FLASH_ATTN_EXT,22695,8192,2048,67883,104087,129,1455
decode,2,kqv_out-5,RESHAPE,3965,8192,2048,2387,2601,0,102
decode,2,attn_out-5,MUL_MAT,68258,8192,2048,277020,451669,6982,9859
decode,2,ffn_inp-5,ADD,8458,8192,2048,12952,9170,7,626
decode,2,norm-5,RMS_NORM,9880,8192,2048,19826,22162,0,498
decode,2,ffn_norm-5,MUL,9154,8192,2048,13381,9118,141,491
decode,2,ffn_gate-5,MUL_MAT,269299,32768,8192,1047721,1689743,25443,37745
decode,2,ffn_up-5,MUL_MAT,281441,32768,8192,1107540,1693901,25392,37813
decode,2,ffn_swiglu-5,GLU,10575,32768,8192,23722,21905,65,1870
decode,2,ffn_out-5,MUL_MAT,256694,8192,2048,1067686,1772104,26473,39501
decode,2,l_out-5,ADD,6833,8192,2048,10749,9206,21,545
decode,2,norm-6,RMS_NORM,7770,8192,2048,17858,22154,2,268
decode,2,attn_norm-6,MUL,6218,8192,2048,10450,9126,153,345
decode,2,Qcur-6,MUL_MAT,74882,8192,2048,287813,451488,6463,9833
decode,2,Qcur-6 (reshaped),RESHAPE,4003,8192,2048,2497,2557,11,114
decode,2,Qcur-6,ROPE,6847,8192,2048,13818,11171,18,280
decode,2,Vcur-6,MUL_MAT,24154,2048,512,87927,141835,1731,2848
decode,2,Vcur-6,RESHAPE,3777,2048,512,1878,2399,0,100
decode,2,Kcur-6,MUL_MAT,23643,2048,512,84362,141959,1598,2820
decode,2,Kcur-6 (reshaped),RESHAPE,3819,2048,512,1909,2592,0,95
decode,2,Kcur-6,ROPE,5919,2048,512,10444,10247,4,220
decode,2,Kcur-6 (view),VIEW,3728,2048,512,1701,2568,0,40
decode,2,cache_k_l6 (view),SET_ROWS,4060,134217728,67108864,3090,3173,18,84
decode,2,Vcur-6 (view),VIEW,3728,2048,512,1604,2736,0,27
decode,2,cache_v_l6 (view),SET_ROWS,4533,134217728,67108864,5110,3194,27,82
decode,2,Qcur-6 (view),VIEW,3768,8192,2048,1890,2712,7,20
decode,2,Qcur-6 (view) (permuted),PERMUTE,3964,8192,2048,2567,2534,18,31
decode,2,cache_k_l6 (view),VIEW,4114,262144,131072,1565,2541,0,16
decode,2,cache_k_l6 (view) (permuted),PERMUTE,3816,262144,131072,1887,2582,1,17
decode,2,cache_v_l6 (view),VIEW,3770,262144,131072,1600,2562,0,19
decode,2,cache_v_l6 (view) (permuted),PERMUTE,3770,262144,131072,1879,2725,4,20
decode,2,__fattn__-6,FLASH_ATTN_EXT,14483,8192,2048,46511,80024,85,1112
decode,2,kqv_out-6,RESHAPE,3776,8192,2048,1892,2590,0,94
decode,2,attn_out-6,MUL_MAT,68960,8192,2048,280147,451737,6718,9853
decode,2,ffn_inp-6,ADD,6245,8192,2048,10252,9135,7,534
decode,2,norm-6,RMS_NORM,7934,8192,2048,18055,22125,0,330
decode,2,ffn_norm-6,MUL,6523,8192,2048,11825,9062,144,355
decode,2,ffn_gate-6,MUL_MAT,245305,32768,8192,1004197,1688084,26287,37649
decode,2,ffn_up-6,MUL_MAT,245075,32768,8192,1006516,1688254,26311,37779
decode,2,ffn_swiglu-6,GLU,9351,32768,8192,20484,21915,63,1859
decode,2,ffn_out-6,MUL_MAT,256686,8192,2048,1044727,1770775,26030,39896
decode,2,l_out-6,ADD,7326,8192,2048,11744,9115,26,521
decode,2,norm-7,RMS_NORM,7731,8192,2048,16748,22093,16,358
decode,2,attn_norm-7,MUL,6374,8192,2048,10696,9062,151,375
decode,2,Qcur-7,MUL_MAT,67534,8192,2048,271888,450990,6490,9809
decode,2,Qcur-7 (reshaped),RESHAPE,3872,8192,2048,2113,2557,6,104
decode,2,Qcur-7,ROPE,6451,8192,2048,12619,11231,14,276
decode,2,Vcur-7,MUL_MAT,29158,2048,512,109021,140999,2984,3778
decode,2,Vcur-7,RESHAPE,3791,2048,512,1869,2582,0,98
decode,2,Kcur-7,MUL_MAT,23394,2048,512,83791,141972,1797,2829
decode,2,Kcur-7 (reshaped),RESHAPE,3799,2048,512,1899,2582,0,97
decode,2,Kcur-7,ROPE,5960,2048,512,10660,10304,0,213
decode,2,Kcur-7 (view),VIEW,3715,2048,512,1650,2593,0,36
decode,2,cache_k_l7 (view),SET_ROWS,4015,134217728,67108864,3013,3112,12,66
decode,2,Vcur-7 (view),VIEW,3739,2048,512,1714,2711,2,22
decode,2,cache_v_l7 (view),SET_ROWS,3976,134217728,67108864,2805,3194,21,74
decode,2,Qcur-7 (view),VIEW,3705,8192,2048,1613,2671,9,24
decode,2,Qcur-7 (view) (permuted),PERMUTE,3840,8192,2048,2132,2753,16,33
decode,2,cache_k_l7 (view),VIEW,3689,262144,131072,1598,2713,2,16
decode,2,cache_k_l7 (view) (permuted),PERMUTE,3677,262144,131072,1603,2755,0,18
decode,2,cache_v_l7 (view),VIEW,3771,262144,131072,1532,2745,0,20
decode,2,cache_v_l7 (view) (permuted),PERMUTE,3668,262144,131072,1542,2711,2,25
decode,2,__fattn__-7,FLASH_ATTN_EXT,17923,8192,2048,61362,92270,173,1224
decode,2,kqv_out-7,RESHAPE,4106,8192,2048,1807,2604,0,103
decode,2,attn_out-7,MUL_MAT,68338,8192,2048,277545,451402,6784,9873
decode,2,ffn_inp-7,ADD,6496,8192,2048,11711,9210,16,537
decode,2,norm-7,RMS_NORM,7731,8192,2048,17167,22125,0,345
decode,2,ffn_norm-7,MUL,9323,8192,2048,16605,9087,133,553
decode,2,ffn_gate-7,MUL_MAT,255597,32768,8192,1017019,1688135,24497,37822
decode,2,ffn_up-7,MUL_MAT,245195,32768,8192,990956,1688321,26419,37791
decode,2,ffn_swiglu-7,GLU,9507,32768,8192,21549,21931,72,1861
decode,2,ffn_out-7,MUL_MAT,347526,8192,2048,1431811,1927838,46644,56821
decode,2,l_out-7,ADD,6904,8192,2048,11322,9117,16,534
decode,2,norm-8,RMS_NORM,7797,8192,2048,17019,22134,13,251
decode,2,attn_norm-8,MUL,6328,8192,2048,10430,9087,146,345
decode,2,Qcur-8,MUL_MAT,125619,8192,2048,522698,463132,6588,9799
decode,2,Qcur-8 (reshaped),RESHAPE,3920,8192,2048,2172,2598,6,113
decode,2,Qcur-8,ROPE,6240,8192,2048,11838,11246,11,278
decode,2,Vcur-8,MUL_MAT,27340,2048,512,101870,140756,2999,3799
decode,2,Vcur-8,RESHAPE,3759,2048,512,1775,2474,0,96
decode,2,Kcur-8,MUL_MAT,23550,2048,512,84206,142008,1754,2866
decode,2,Kcur-8 (reshaped),RESHAPE,3784,2048,512,1915,2568,0,101
decode,2,Kcur-8,ROPE,5842,2048,512,10150,10318,1,212
decode,2,Kcur-8 (view),VIEW,3748,2048,512,1691,2582,0,41
decode,2,cache_k_l8 (view),SET_ROWS,4568,134217728,67108864,5169,3178,40,76
decode,2,Vcur-8 (view),VIEW,3804,2048,512,1872,2542,3,25
decode,2,cache_v_l8 (view),SET_ROWS,4846,134217728,67108864,6474,3194,16,67
decode,2,Qcur-8 (view),VIEW,3691,8192,2048,1515,2730,4,20
decode,2,Qcur-8 (view) (permuted),PERMUTE,3821,8192,2048,2081,2887,15,26
decode,2,cache_k_l8 (view),VIEW,3660,262144,131072,1600,2765,0,15
decode,2,cache_k_l8 (view) (permuted),PERMUTE,3768,262144,131072,1517,2736,0,15
decode,2,cache_v_l8 (view),VIEW,3664,262144,131072,1485,2730,2,16
decode,2,cache_v_l8 (view) (permuted),PERMUTE,3808,262144,131072,1551,2710,6,21
decode,2,__fattn__-8,FLASH_ATTN_EXT,14420,8192,2048,46734,80114,133,1099
decode,2,kqv_out-8,RESHAPE,3734,8192,2048,1765,2634,2,97
decode,2,attn_out-8,MUL_MAT,68482,8192,2048,278266,451734,6670,9863
decode,2,ffn_inp-8,ADD,6207,8192,2048,10706,9160,11,537
decode,2,norm-8,RMS_NORM,7842,8192,2048,17671,22118,0,351
decode,2,ffn_norm-8,MUL,6726,8192,2048,12814,9067,143,373
decode,2,ffn_gate-8,MUL_MAT,251455,32768,8192,1004630,1687987,26246,37664
decode,2,ffn_up-8,MUL_MAT,248512,32768,8192,1005061,1688113,26523,37791
decode,2,ffn_swiglu-8,GLU,8884,32768,8192,19479,22003,52,1852
decode,2,ffn_out-8,MUL_MAT,339122,8192,2048,1415111,1928133,46632,56757
decode,2,l_out-8,ADD,6776,8192,2048,11353,9135,19,525
decode,2,norm-9,RMS_NORM,7810,8192,2048,16860,22093,13,354
decode,2,attn_norm-9,MUL,5910,8192,2048,9512,9101,130,382
decode,2,Qcur-9,MUL_MAT,67589,8192,2048,273203,451449,6793,9831
decode,2,Qcur-9 (reshaped),RESHAPE,3860,8192,2048,2036,2557,0,110
decode,2,Qcur-9,ROPE,6484,8192,2048,12228,11019,4,282
decode,2,Vcur-9,MUL_MAT,27838,2048,512,102958,140687,2947,3805
decode,2,Vcur-9,RESHAPE,3783,2048,512,1953,2561,0,100
decode,2,Kcur-9,MUL_MAT,23265,2048,512,83241,142032,1820,2825
decode,2,Kcur-9 (reshaped),RESHAPE,3799,2048,512,1894,2571,0,108
decode,2,Kcur-9,ROPE,5845,2048,512,10181,10265,0,218
decode,2,Kcur-9 (view),VIEW,3724,2048,512,1719,2592,0,40
decode,2,cache_k_l9 (view),SET_ROWS,4296,134217728,67108864,4155,3173,10,64
decode,2,Vcur-9 (view),VIEW,3693,2048,512,1626,2728,0,30
decode,2,cache_v_l9 (view),SET_ROWS,4186,134217728,67108864,3633,3194,35,81
decode,2,Qcur-9 (view),VIEW,3771,8192,2048,1915,2671,8,25
decode,2,Qcur-9 (view) (permuted),PERMUTE,3903,8192,2048,2471,2851,18,31
decode,2,cache_k_l9 (view),VIEW,3677,262144,131072,1523,2746,1,19
decode,2,cache_k_l9 (view) (permuted),PERMUTE,3656,262144,131072,1510,2726,2,19
decode,2,cache_v_l9 (view),VIEW,3759,262144,131072,1551,2537,0,20
decode,2,cache_v_l9 (view) (permuted),PERMUTE,3677,262144,131072,1495,2686,0,23
decode,2,__fattn__-9,FLASH_ATTN_EXT,18282,8192,2048,63255,92315,106,1154
decode,2,kqv_out-9,RESHAPE,3819,8192,2048,2031,2601,0,97
decode,2,attn_out-9,MUL_MAT,67701,8192,2048,274998,451926,7027,9898
decode,2,ffn_inp-9,ADD,6038,8192,2048,9797,9210,0,536
decode,2,norm-9,RMS_NORM,8151,8192,2048,17386,22167,0,339
decode,2,ffn_norm-9,MUL,6115,8192,2048,10123,9094,142,358
decode,2,ffn_gate-9,MUL_MAT,247592,32768,8192,1030073,1689557,27531,37716
decode,2,ffn_up-9,MUL_MAT,261080,32768,8192,1089404,1688102,25282,37907
decode,2,ffn_swiglu-9,GLU,9734,32768,8192,21823,21939,58,1850
decode,2,ffn_out-9,MUL_MAT,340931,8192,2048,1443100,1928140,46832,56585
decode,2,l_out-9,ADD,6644,8192,2048,10505,9135,13,521
decode,2,norm-10,RMS_NORM,7643,8192,2048,16508,22157,1,270
decode,2,attn_norm-10,MUL,6396,8192,2048,11235,9091,139,341
decode,2,Qcur-10,MUL_MAT,69357,8192,2048,262136,451243,6678,9804
decode,2,Qcur-10 (reshaped),RESHAPE,3898,8192,2048,2015,2582,8,107
decode,2,Qcur-10,ROPE,6639,8192,2048,12274,11131,8,271
decode,2,Vcur-10,MUL_MAT,22925,2048,512,81895,141798,1823,2827
decode,2,Vcur-10,RESHAPE,3789,2048,512,1937,2561,0,102
decode,2,Kcur-10,MUL_MAT,23183,2048,512,83611,142031,1622,2818
decode,2,Kcur-10 (reshaped),RESHAPE,3823,2048,512,1970,2568,0,112
decode,2,Kcur-10,ROPE,6671,2048,512,12690,10347,0,204
decode,2,Kcur-10 (view),VIEW,4179,2048,512,1746,2568,0,36
decode,2,cache_k_l10 (view),SET_ROWS,4024,134217728,67108864,2982,3173,4,68
decode,2,Vcur-10 (view),VIEW,3703,2048,512,1609,2720,2,28
decode,2,cache_v_l10 (view),SET_ROWS,4051,134217728,67108864,3053,3194,18,83
decode,2,Qcur-10 (view),VIEW,3872,8192,2048,1857,2671,5,26
decode,2,Qcur-10 (view) (permuted),PERMUTE,4138,8192,2048,3546,2703,16,33
decode,2,cache_k_l10 (view),VIEW,3690,262144,131072,1588,2710,0,15
decode,2,cache_k_l10 (view) (permuted),PERMUTE,3786,262144,131072,1561,2751,0,17
decode,2,cache_v_l10 (view),VIEW,3727,262144,131072,1534,2562,2,17
decode,2,cache_v_l10 (view) (permuted),PERMUTE,3698,262144,131072,1524,2711,0,15
decode,2,__fattn__-10,FLASH_ATTN_EXT,18086,8192,2048,62261,92383,129,1179
decode,2,kqv_out-10,RESHAPE,3758,8192,2048,1804,2594,0,101
decode,2,attn_out-10,MUL_MAT,68924,8192,2048,271746,451598,6723,9882
decode,2,ffn_inp-10,ADD,6185,8192,2048,9314,9167,9,544
decode,2,norm-10,RMS_NORM,8262,8192,2048,17944,22125,1,353
decode,2,ffn_norm-10,MUL,6454,8192,2048,10312,9083,147,359
decode,2,ffn_gate-10,MUL_MAT,251699,32768,8192,993288,1688357,26446,37766
decode,2,ffn_up-10,MUL_MAT,251366,32768,8192,1012846,1688067,26554,37799
decode,2,ffn_swiglu-10,GLU,9244,32768,8192,20861,21971,58,1852
decode,2,ffn_out-10,MUL_MAT,249642,8192,2048,1031187,1770928,26348,39610
decode,2,l_out-10,ADD,7010,8192,2048,10549,9167,20,538
decode,2,norm-11,RMS_NORM,7856,8192,2048,17372,22126,13,349
decode,2,attn_norm-11,MUL,6569,8192,2048,12303,9087,157,367
decode,2,Qcur-11,MUL_MAT,67654,8192,2048,271466,451123,6712,9821
decode,2,Qcur-11 (reshaped),RESHAPE,3862,8192,2048,2104,2557,4,107
decode,2,Qcur-11,ROPE,6340,8192,2048,12150,11210,10,273
decode,2,Vcur-11,MUL_MAT,23673,2048,512,85626,141778,1845,2847
decode,2,Vcur-11,RESHAPE,3762,2048,512,1853,2557,0,101
decode,2,Kcur-11,MUL_MAT,22986,2048,512,81740,142033,1713,2840
decode,2,Kcur-11 (reshaped),RESHAPE,3792,2048,512,1841,2593,0,96
decode,2,Kcur-11,ROPE,5846,2048,512,9406,10208,0,215
decode,2,Kcur-11 (view),VIEW,3724,2048,512,1635,2582,0,31
decode,2,cache_k_l11 (view),SET_ROWS,4056,134217728,67108864,3051,3173,30,73
decode,2,Vcur-11 (view),VIEW,3923,2048,512,1521,2728,4,27
decode,2,cache_v_l11 (view),SET_ROWS,4019,134217728,67108864,2849,3194,15,73
decode,2,Qcur-11 (view),VIEW,3736,8192,2048,1561,2502,10,24
decode,2,Qcur-11 (view) (permuted),PERMUTE,3825,8192,2048,1932,2739,0,32
decode,2,cache_k_l11 (view),VIEW,3733,262144,131072,1655,2759,4,23
decode,2,cache_k_l11 (view) (permuted),PERMUTE,3710,262144,131072,1614,2755,0,31
decode,2,cache_v_l11 (view),VIEW,3707,262144,131072,1570,2731,2,20
decode,2,cache_v_l11 (view) (permuted),PERMUTE,3698,262144,131072,1512,2711,0,19
decode,2,__fattn__-11,FLASH_ATTN_EXT,18037,8192,2048,61571,92345,109,1147
decode,2,kqv_out-11,RESHAPE,3783,8192,2048,1794,2604,2,99
decode,2,attn_out-11,MUL_MAT,73764,8192,2048,286904,452382,6654,9934
decode,2,ffn_inp-11,ADD,6583,8192,2048,10816,9135,6,558
decode,2,norm-11,RMS_NORM,10169,8192,2048,19789,22151,2,511
decode,2,ffn_norm-11,MUL,6514,8192,2048,11010,9076,145,454
decode,2,ffn_gate-11,MUL_MAT,280985,32768,8192,1128860,1695509,25291,37680
decode,2,ffn_up-11,MUL_MAT,244838,32768,8192,976974,1687943,26187,37796
decode,2,ffn_swiglu-11,GLU,13109,32768,8192,27008,21962,46,1905
decode,2,ffn_out-11,MUL_MAT,280700,8192,2048,1155428,1773687,24660,40651
decode,2,l_out-11,ADD,12026,8192,2048,13386,9134,35,529
decode,2,norm-12,RMS_NORM,8204,8192,2048,16594,22132,4,262
decode,2,attn_norm-12,MUL,6613,8192,2048,12529,9094,153,330
decode,2,Qcur-12,MUL_MAT,72236,8192,2048,275761,451073,6938,9794
decode,2,Qcur-12 (reshaped),RESHAPE,3995,8192,2048,2354,2557,8,105
decode,2,Qcur-12,ROPE,6429,8192,2048,12058,11165,7,282
decode,2,Vcur-12,MUL_MAT,28009,2048,512,104605,140854,3032,3816
decode,2,Vcur-12,RESHAPE,3806,2048,512,1953,2571,1,96
decode,2,Kcur-12,MUL_MAT,23260,2048,512,83336,142003,1824,2858
decode,2,Kcur-12 (reshaped),RESHAPE,3773,2048,512,1877,2575,0,97
decode,2,Kcur-12,ROPE,5949,2048,512,10164,10243,7,204
decode,2,Kcur-12 (view),VIEW,4055,2048,512,1892,2568,0,43
decode,2,cache_k_l12 (view),SET_ROWS,4048,134217728,67108864,3071,3154,27,77
decode,2,Vcur-12 (view),VIEW,4154,2048,512,1648,2542,1,20
decode,2,cache_v_l12 (view),SET_ROWS,4007,134217728,67108864,3071,3194,33,77
decode,2,Qcur-12 (view),VIEW,3686,8192,2048,1541,2671,4,16
decode,2,Qcur-12 (view) (permuted),PERMUTE,3948,8192,2048,2312,2873,17,28
decode,2,cache_k_l12 (view),VIEW,3693,262144,131072,1581,2756,0,16
decode,2,cache_k_l12 (view) (permuted),PERMUTE,3782,262144,131072,1574,2736,0,18
decode,2,cache_v_l12 (view),VIEW,3702,262144,131072,1524,2716,2,13
decode,2,cache_v_l12 (view) (permuted),PERMUTE,3762,262144,131072,1573,2696,0,17
decode,2,__fattn__-12,FLASH_ATTN_EXT,18640,8192,2048,64849,92410,115,1162
decode,2,kqv_out-12,RESHAPE,4144,8192,2048,2323,2618,5,103
decode,2,attn_out-12,MUL_MAT,67756,8192,2048,275106,452137,7051,9867
decode,2,ffn_inp-12,ADD,6016,8192,2048,9915,9160,17,543
decode,2,norm-12,RMS_NORM,7964,8192,2048,18299,22118,0,348
decode,2,ffn_norm-12,MUL,6223,8192,2048,10788,9080,140,373
decode,2,ffn_gate-12,MUL_MAT,242994,32768,8192,971496,1688806,27092,37673
decode,2,ffn_up-12,MUL_MAT,247394,32768,8192,990071,1688938,27479,37768
decode,2,ffn_swiglu-12,GLU,9276,32768,8192,20714,21949,85,1844
decode,2,ffn_out-12,MUL_MAT,350601,8192,2048,1447994,1927738,46278,56673
decode,2,l_out-12,ADD,6938,8192,2048,11920,9175,22,527
decode,2,norm-13,RMS_NORM,7821,8192,2048,17343,22111,27,354
decode,2,attn_norm-13,MUL,6230,8192,2048,10282,9062,141,366
decode,2,Qcur-13,MUL_MAT,66738,8192,2048,269930,451326,6910,9824
decode,2,Qcur-13 (reshaped),RESHAPE,3827,8192,2048,1974,2557,5,112
decode,2,Qcur-13,ROPE,6327,8192,2048,12138,11220,3,271
decode,2,Vcur-13,MUL_MAT,24157,2048,512,87542,141854,1878,2846
decode,2,Vcur-13,RESHAPE,3765,2048,512,1818,2560,0,105
decode,2,Kcur-13,MUL_MAT,23195,2048,512,84126,142071,1787,2829
decode,2,Kcur-13 (reshaped),RESHAPE,3800,2048,512,1949,2572,0,109
decode,2,Kcur-13,ROPE,5877,2048,512,10333,10290,0,215
decode,2,Kcur-13 (view),VIEW,3731,2048,512,1664,2582,0,46
decode,2,cache_k_l13 (view),SET_ROWS,4144,134217728,67108864,3371,3173,28,81
decode,2,Vcur-13 (view),VIEW,3688,2048,512,1563,2714,2,28
decode,2,cache_v_l13 (view),SET_ROWS,4421,134217728,67108864,4748,3194,31,84
decode,2,Qcur-13 (view),VIEW,3695,8192,2048,1596,2671,4,24
decode,2,Qcur-13 (view) (permuted),PERMUTE,5370,8192,2048,8828,2851,10,28
decode,2,cache_k_l13 (view),VIEW,3674,262144,131072,1651,2746,0,18
decode,2,cache_k_l13 (view) (permuted),PERMUTE,3979,262144,131072,1537,2729,0,20
decode,2,cache_v_l13 (view),VIEW,3681,262144,131072,1530,2706,0,17
decode,2,cache_v_l13 (view) (permuted),PERMUTE,3683,262144,131072,1519,2686,12,18
decode,2,__fattn__-13,FLASH_ATTN_EXT,19127,8192,2048,66319,104045,92,1307
decode,2,kqv_out-13,RESHAPE,3924,8192,2048,2562,2660,0,98
decode,2,attn_out-13,MUL_MAT,68119,8192,2048,276192,451971,7015,9895
decode,2,ffn_inp-13,ADD,6085,8192,2048,10058,9146,14,537
decode,2,norm-13,RMS_NORM,7807,8192,2048,17130,22093,1,346
decode,2,ffn_norm-13,MUL,6520,8192,2048,12265,9087,141,371
decode,2,ffn_gate-13,MUL_MAT,249360,32768,8192,1052648,1689710,27048,37633
decode,2,ffn_up-13,MUL_MAT,243842,32768,8192,1026242,1689837,27349,37776
decode,2,ffn_swiglu-13,GLU,8824,32768,8192,19574,21987,45,1854
decode,2,ffn_out-13,MUL_MAT,265121,8192,2048,1093330,1770576,25586,40500
decode,2,l_out-13,ADD,7610,8192,2048,12792,9150,27,522
decode,2,norm-14,RMS_NORM,7697,8192,2048,16333,22142,3,256
decode,2,attn_norm-14,MUL,6346,8192,2048,11193,9101,162,358
decode,2,Qcur-14,MUL_MAT,72283,8192,2048,261410,451029,6404,9963
decode,2,Qcur-14 (reshaped),RESHAPE,4336,8192,2048,2268,2557,11,111
decode,2,Qcur-14,ROPE,6714,8192,2048,11501,11164,10,278
decode,2,Vcur-14,MUL_MAT,23570,2048,512,76739,141825,1777,2840
decode,2,Vcur-14,RESHAPE,4111,2048,512,1929,2557,0,108
decode,2,Kcur-14,MUL_MAT,23446,2048,512,77722,142017,1633,2830
decode,2,Kcur-14 (reshaped),RESHAPE,4123,2048,512,1910,2632,0,106
decode,2,Kcur-14,ROPE,6857,2048,512,12267,10374,4,211
decode,2,Kcur-14 (view),VIEW,4025,2048,512,1673,2593,0,38
decode,2,cache_k_l14 (view),SET_ROWS,5120,134217728,67108864,6069,3173,24,76
decode,2,Vcur-14 (view),VIEW,4025,2048,512,1698,2720,0,28
decode,2,cache_v_l14 (view),SET_ROWS,4325,134217728,67108864,3028,3194,26,78
decode,2,Qcur-14 (view),VIEW,4057,8192,2048,1859,2671,8,24
decode,2,Qcur-14 (view) (permuted),PERMUTE,4109,8192,2048,2102,2703,14,31
decode,2,cache_k_l14 (view),VIEW,3967,262144,131072,1586,2710,1,18
decode,2,cache_k_l14 (view) (permuted),PERMUTE,4217,262144,131072,1584,2751,1,13
decode,2,cache_v_l14 (view),VIEW,4002,262144,131072,1531,2562,4,19
decode,2,cache_v_l14 (view) (permuted),PERMUTE,3917,262144,131072,1495,2711,0,12
decode,2,__fattn__-14,FLASH_ATTN_EXT,18654,8192,2048,59239,92267,83,1194
decode,2,kqv_out-14,RESHAPE,4065,8192,2048,1884,2611,0,100
decode,2,attn_out-14,MUL_MAT,70293,8192,2048,260874,451309,6450,9859
decode,2,ffn_inp-14,ADD,6209,8192,2048,9786,9160,13,536
decode,2,norm-14,RMS_NORM,8043,8192,2048,17599,22150,2,336
decode,2,ffn_norm-14,MUL,6909,8192,2048,12596,9062,143,356
decode,2,ffn_gate-14,MUL_MAT,240880,32768,8192,991402,1688137,26616,37652
